,Open Bid_x,Open Bid_y,Long Swap USDHUF,Short Swap USDHUF,open_1
2012-04-04,0.15,1.57,-0.0004384057971014,0.0002604166666666,5.73223
2012-04-05,0.14,1.47,-0.0001452241715399,0.0001059670781893,5.74955
2012-04-06,0.15,1.44,-0.0001485507246376,8.854166666666666e-05,5.77988
2012-04-07,0.17,1.76,-0.0001455365622032,0.0001080697485806,5.77988
2012-04-08,0.17,1.44,-0.0001455365622032,0.0001247723132969,5.77988
2012-04-09,0.15,1.42,-0.0001485507246376,8.854166666666666e-05,5.81447
2012-04-10,0.15,1.43,-0.0001437198067632,0.0001226851851851,5.75887
2012-04-11,0.15,1.72,-0.0004384057971014,0.0002604166666666,5.80272
2012-04-12,0.15,1.72,-0.0001582125603864,9.548611111111108e-05,5.80401
2012-04-13,0.15,1.46,-0.000153381642512,9.201388888888887e-05,5.77839
2012-04-14,0.12,1.5,-0.0001582341269841,0.0001293260473588,5.77839
2012-04-15,0.14,1.47,-0.0001549707602339,0.0001121248986212,5.77839
2012-04-16,0.15,1.76,-0.0001557971014492,9.375e-05,5.80788
2012-04-17,0.18,1.74,-0.0001605461393596,0.0001458333333333,5.7563
2012-04-18,0.15,1.76,-0.0004601449275362,0.0002760416666666,5.74257
2012-04-19,0.15,1.5,-0.0001509661835748,9.027777777777776e-05,5.75722
2012-04-20,0.15,1.35,-0.0001545893719806,9.982638888888888e-05,5.7409
2012-04-21,0.14,1.25,-0.0001561890838206,0.0001212489862124,5.7409
2012-04-22,0.17,1.49,-0.0001514719848053,0.0001395719489981,5.7409
2012-04-23,0.15,1.67,-0.0001509661835748,9.027777777777776e-05,5.72518
2012-04-24,0.15,1.46,-0.0001509661835748,9.027777777777776e-05,5.7405
2012-04-25,0.13,1.72,-0.0004734513274336,0.0003333333333333,5.7271
2012-04-26,0.13,1.48,-0.0001590462143559,0.0001131239935587,5.71488
2012-04-27,0.15,1.48,-0.0001509661835748,9.027777777777776e-05,5.74177
2012-04-28,0.12,1.42,-0.0001545138888888,0.0001111111111111,5.74177
2012-04-29,0.17,1.47,-0.0001467236467236,0.0001259107468123,5.74177
2012-04-30,0.12,1.39,-0.0001545138888888,0.0001111111111111,5.72623
2012-05-01,0.17,1.38,-0.0001467236467236,0.0001259107468123,5.71889
2012-05-02,0.15,1.38,-0.0004746376811594,0.0002864583333333,5.71909
2012-05-03,0.12,1.38,-0.0001483134920634,0.0001059670781893,5.74126
2012-05-04,0.15,1.33,-0.0001425120772946,7.98611111111111e-05,5.74276
2012-05-05,0.12,1.37,-0.0001470734126984,9.979423868312758e-05,5.74276
2012-05-06,0.17,1.32,-0.0001396011396011,0.000113387978142,5.74276
2012-05-07,0.15,1.32,-0.0001437198067632,8.506944444444443e-05,5.83513
2012-05-08,0.15,1.23,-0.0001425120772946,8.072916666666668e-05,5.79626
2012-05-09,0.13,1.53,-0.0004328908554572,0.0002890070921985,5.83982
2012-05-10,0.13,1.36,-0.000144296951819,9.903381642512076e-05,5.83001
2012-05-11,0.15,1.35,-0.000141304347826,8.159722222222222e-05,5.86223
2012-05-12,0.12,1.44,-0.0001458333333333,0.000115664845173,5.86223
2012-05-13,0.17,1.35,-0.0001384140550807,0.000115664845173,5.86223
2012-05-14,0.15,1.44,-0.000141304347826,7.98611111111111e-05,5.87585
2012-05-15,0.15,1.39,-0.000153381642512,9.201388888888887e-05,5.93104
2012-05-16,0.15,1.25,-0.0004311594202898,0.0002552083333333,5.99739
2012-05-17,0.15,1.48,-0.0001388888888888,7.812499999999999e-05,5.9375
2012-05-18,0.12,1.61,-0.0001557539682539,9.001406469760899e-05,5.99087
2012-05-19,0.13,1.44,-0.0001737954768928,0.000125408496732,5.99087
2012-05-20,0.17,1.45,-0.0001669040835707,0.0001429872495446,5.99087
2012-05-21,0.15,1.44,-0.0001545893719806,9.982638888888888e-05,5.95197
2012-05-22,0.15,1.52,-0.0001461352657004,9.027777777777776e-05,5.93736
2012-05-23,0.15,1.48,-0.0004311594202898,0.0002656249999999,5.98885
2012-05-24,0.15,1.48,-0.0001437198067632,8.506944444444443e-05,5.98103
2012-05-25,0.15,1.45,-0.0001461352657004,8.680555555555552e-05,6.03994
2012-05-26,0.13,1.47,-0.0001492133726647,0.0001070261437908,6.03994
2012-05-27,0.17,1.52,-0.0001431623931623,0.0001224954462659,6.03994
2012-05-28,0.13,1.48,-0.0001492133726647,0.0001031746031746,5.96975
2012-05-29,0.15,1.7,-0.0001461352657004,8.680555555555552e-05,6.0067
2012-05-30,0.15,1.47,-0.000445652173913,0.0002656249999999,6.03475
2012-05-31,0.13,1.7,-0.0001492133726647,0.0001100823045267,6.08269
2012-06-01,0.17,1.67,-0.0001431623931623,0.0001090381426202,6.12228
2012-06-02,0.12,1.48,-0.0001483134920634,0.0001224954462659,6.12228
2012-06-03,0.12,1.5,-0.0001483134920634,0.0001224954462659,6.12228
2012-06-04,0.18,1.49,-0.0001393596986817,0.0001050724637681,6.12414
2012-06-05,0.16,1.49,-0.0001446360153256,0.0001090381426202,6.05999
2012-06-06,0.15,1.48,-0.0004384057971014,0.0002656249999999,6.07941
2012-06-07,0.18,1.71,-0.0001440677966101,0.0001024904214559,6.07568
2012-06-08,0.18,1.71,-0.0001605461393596,0.0001111111111111,6.05447
2012-06-09,0.16,1.47,-0.0001637931034482,0.0001276948590381,6.05447
2012-06-10,0.16,1.45,-0.0001637931034482,0.0001276948590381,6.05447
2012-06-11,0.16,1.49,-0.0001518199233716,0.0001152570480928,6.00325
2012-06-12,0.13,1.49,-0.0001541297935103,0.0001051587301587,6.02338
2012-06-13,0.13,1.46,-0.0004402654867256,0.0003126477541371,6.0094
2012-06-14,0.11,1.73,-0.0001549049049049,0.0001332866479925,5.9703
2012-06-15,0.11,1.51,-0.0001524024024024,0.0001309523809523,5.93763
2012-06-16,0.11,1.51,-0.0001524024024024,0.0001309523809523,5.93763
2012-06-17,0.13,1.45,-0.0001492133726647,0.0001257904245709,5.93763
2012-06-18,0.15,1.52,-0.0001485507246376,9.201388888888887e-05,5.94409
2012-06-19,0.11,1.82,-0.0001599099099099,0.0001332866479925,5.96974
2012-06-20,0.11,1.58,-0.0004684684684684,0.0003893557422969,5.94803
2012-06-21,0.11,1.87,-0.0001273773773773,0.0001076097105508,5.90636
2012-06-22,0.11,1.53,-0.0001549049049049,0.0001286181139122,5.95318
2012-06-23,0.11,1.74,-0.0001536536536536,0.0001274509803921,5.95318
2012-06-24,0.17,1.55,-0.0001443494776828,0.0001236338797814,5.95318
2012-06-25,0.15,1.33,-0.0001485507246376,8.854166666666666e-05,5.96339
2012-06-26,0.11,1.61,-0.0001323823823823,0.0001192810457516,6.00192
2012-06-27,0.11,1.39,-0.0003971471471471,0.0003578431372549,6.01146
2012-06-28,0.11,1.53,-0.0001348848848848,0.0001216153127917,6.02165
2012-06-29,0.11,1.3,-0.0001549049049049,0.0001286181139122,5.99881
2012-06-30,0.11,1.2,-0.0001549049049049,0.0001286181139122,5.99881
2012-07-01,0.17,1.45,-0.0001455365622032,0.0001247723132969,5.99881
2012-07-02,0.15,1.25,-0.0001485507246376,8.854166666666666e-05,5.96796
2012-07-03,0.11,1.67,-0.0001498998998998,0.0001239495798319,5.95974
2012-07-04,0.11,1.18,-0.0004684684684684,0.0003823529411764,5.97455
2012-07-05,0.11,1.1,-0.0001373873873873,0.0001192810457516,5.99053
2012-07-06,0.17,1.09,-0.0001455365622032,0.0001100823045267,6.05381
2012-07-07,0.12,1.2,-0.0001284722222222,0.0001111111111111,6.05381
2012-07-08,0.17,1.2,-0.0001217948717948,0.0001088342440801,6.05381
2012-07-09,0.12,1.2,-0.0001309523809523,0.0001111111111111,6.11826
2012-07-10,0.12,1.23,-0.0001309523809523,0.0001111111111111,6.07893
2012-07-11,0.17,1.25,-0.0004081196581196,0.000324074074074,6.0967
2012-07-12,0.17,1.23,-0.0001455365622032,0.0001100823045267,6.10874
2012-07-13,0.17,1.35,-0.0001407882241215,0.0001100823045267,6.09224
2012-07-14,0.12,1.44,-0.0001433531746031,0.0001296296296296,6.09224
2012-07-15,0.13,1.45,-0.0001418387413962,0.0001257904245709,6.09224
2012-07-16,0.15,1.44,-0.0001437198067632,0.0001319444444444,6.09893
2012-07-17,0.12,1.44,-0.0001483134920634,0.0001319444444444,6.07562
2012-07-18,0.12,1.44,-0.0004747023809523,0.0004236111111111,6.08148
2012-07-19,0.12,1.44,-0.0001545138888888,0.000130787037037,6.08753
2012-07-20,0.12,1.71,-0.0001557539682539,0.0001296296296296,6.05737
2012-07-21,0.12,1.7,-0.000171875,0.0001446759259259,6.05737
2012-07-22,0.13,1.47,-0.0001701081612586,0.0001404697380307,6.05737
2012-07-23,0.13,1.46,-0.0001541297935103,0.0001325654923215,6.09296
2012-07-24,0.12,1.44,-0.0001532738095238,0.0001319444444444,6.07715
2012-07-25,0.12,1.44,-0.0004747023809523,0.0003958333333333,6.10642
2012-07-26,0.12,1.44,-0.0001607142857142,0.000136574074074,6.07911
2012-07-27,0.12,1.7,-0.0001619543650793,0.0001354166666666,6.01864
2012-07-28,0.12,1.45,-0.0001545138888888,0.0001284722222222,6.01864
2012-07-29,0.2,1.39,-0.0001423611111111,0.0001164529914529,6.01864
2012-07-30,0.15,1.7,-0.0001497584541062,0.0001261574074074,6.05618
2012-07-31,0.12,1.38,-0.0001470734126984,0.0001215277777777,6.02942
2012-08-01,0.12,1.39,-0.0004486607142857,0.0003715277777777,6.02743
2012-08-02,0.12,1.41,-0.0001507936507936,0.0001273148148148,6.0206
2012-08-03,0.12,1.71,-0.0001532738095238,0.000136574074074,6.0438
2012-08-04,0.12,1.45,-0.0001532738095238,0.0001388888888888,6.0438
2012-08-05,0.17,1.45,-0.0001455365622032,0.0001361566484517,6.0438
2012-08-06,0.08,1.44,-0.0001599794238683,0.0001325654923215,5.97163
2012-08-07,0.12,1.49,-0.0001582341269841,0.0001319444444444,5.95443
2012-08-08,0.12,1.45,-0.0004598214285714,0.0004027777777777,5.9276
2012-08-09,0.12,1.33,-0.0001458333333333,0.0001273148148148,5.8675
2012-08-10,0.2,1.37,-0.0001550925925925,0.0001388888888888,5.92299
2012-08-11,0.12,1.63,-0.0001681547619047,0.0001458333333333,5.92299
2012-08-12,0.17,1.37,-0.0001597815764482,0.0001429872495446,5.92299
2012-08-13,0.2,1.37,-0.0001412037037037,0.0001277777777777,5.91109
2012-08-14,0.12,1.32,-0.0001532738095238,0.0001319444444444,5.93254
2012-08-15,0.12,1.61,-0.0004598214285714,0.0003958333333333,5.93953
2012-08-16,0.12,1.28,-0.0001532738095238,0.0001319444444444,5.95919
2012-08-17,0.12,1.25,-0.0001594742063492,0.0001331018518518,5.94361
2012-08-18,0.12,1.28,-0.0001532738095238,0.0001342592592592,5.94361
2012-08-19,0.13,1.28,-0.0001516715830875,0.0001303071364046,5.94361
2012-08-20,0.2,1.28,-0.0001412037037037,0.0001277777777777,5.90913
2012-08-21,0.2,1.3,-0.0001435185185185,0.0001233333333333,5.90903
2012-08-22,0.12,1.31,-0.0004784226190476,0.0003993055555555,5.88922
2012-08-23,0.12,1.21,-0.0001607142857142,0.0001342592592592,5.84938
2012-08-24,0.12,1.47,-0.0001607142857142,0.0001342592592592,5.83466
2012-08-25,0.12,1.58,-0.0001607142857142,0.0001342592592592,5.83466
2012-08-26,0.17,1.38,-0.0001526590693257,0.0001316029143897,5.83466
2012-08-27,0.2,1.3,-0.0001481481481481,0.0001277777777777,5.82986
2012-08-28,0.12,1.3,-0.0001532738095238,0.0001296296296296,5.82559
2012-08-29,0.12,1.3,-0.0004709821428571,0.0003923611111111,5.83589
2012-08-30,0.12,1.29,-0.0001483134920634,0.0001296296296296,5.81586
2012-08-31,0.12,1.34,-0.0001483134920634,0.0001296296296296,5.80659
2012-09-01,0.12,1.4,-0.0001520337301587,0.0001261574074074,5.80659
2012-09-02,0.17,1.38,-0.0001443494776828,0.0001236338797814,5.80659
2012-09-03,0.2,1.35,-0.0001400462962962,0.00012,5.80089
2012-09-04,0.12,1.34,-0.0001520337301587,0.0001261574074074,5.79354
2012-09-05,0.12,1.3,-0.0004561011904761,0.0003784722222222,5.8168
2012-09-06,0.12,1.27,-0.0001532738095238,0.0001273148148148,5.82629
2012-09-07,0.12,1.27,-0.0001532738095238,0.0001273148148148,5.8516
2012-09-08,0.12,1.32,-0.0001532738095238,0.0001273148148148,5.8516
2012-09-09,0.17,1.32,-0.0001455365622032,0.0001247723132969,5.8516
2012-09-10,0.15,1.32,-0.0001437198067632,0.0001342592592592,5.71985
2012-09-11,0.12,1.3,-0.0001507936507936,0.0001342592592592,5.79038
2012-09-12,0.12,1.55,-0.0004523809523809,0.0004027777777777,5.76024
2012-09-13,0.12,1.31,-0.0001458333333333,0.000125,5.72715
2012-09-14,0.11,1.36,-0.0001473973973973,0.0001286181139122,5.69573
2012-09-15,0.11,1.41,-0.0001473973973973,0.0001286181139122,5.69573
2012-09-16,0.17,1.41,-0.0001384140550807,0.0001247723132969,5.69573
2012-09-17,0.2,1.41,-0.0001342592592592,0.0001211111111111,5.68031
2012-09-18,0.11,1.45,-0.0001524024024024,0.0001332866479925,5.71094
2012-09-19,0.11,1.45,-0.0004572072072072,0.0003928571428571,5.71195
2012-09-20,0.11,1.37,-0.0001524024024024,0.0001309523809523,5.71489
2012-09-21,0.11,1.36,-0.0001524024024024,0.0001332866479925,5.72763
2012-09-22,0.11,1.4,-0.0001524024024024,0.0001332866479925,5.72763
2012-09-23,0.17,1.43,-0.0001431623931623,0.0001293260473588,5.72763
2012-09-24,0.2,1.36,-0.0001342592592592,0.0001211111111111,5.74565
2012-09-25,0.11,1.36,-0.0001473973973973,0.0001286181139122,5.74059
2012-09-26,0.11,1.58,-0.0004496996996996,0.0003718487394957,5.72069
2012-09-27,0.11,1.27,-0.0001448948948948,0.0001192810457516,5.74519
2012-09-28,0.11,1.57,-0.0001448948948948,0.0001192810457516,5.69597
2012-09-29,0.11,1.63,-0.0001448948948948,0.0001192810457516,5.69597
2012-09-30,0.17,1.43,-0.0001360398860398,0.000115664845173,5.69597
2012-10-01,0.16,1.38,-0.0001374521072796,0.0001205273069679,5.73778
2012-10-02,0.11,1.67,-0.0001436436436436,0.0001111111111111,5.71972
2012-10-03,0.11,1.45,-0.0004572072072072,0.0003788515406162,5.71746
2012-10-04,0.11,1.36,-0.0001511511511511,0.000125116713352,5.75283
2012-10-05,0.11,1.62,-0.0001549049049049,0.0001286181139122,5.70558
2012-10-06,0.11,1.65,-0.0001549049049049,0.0001286181139122,5.70558
2012-10-07,0.17,1.4,-0.0001455365622032,0.0001247723132969,5.70558
2012-10-08,0.2,1.44,-0.0001412037037037,0.0001211111111111,5.69085
2012-10-09,0.1,1.45,-0.0001502525252525,0.0001240583804143,5.70359
2012-10-10,0.1,1.38,-0.0004469696969696,0.0003898305084745,5.73516
2012-10-11,0.1,1.4,-0.000155303030303,0.0001287664783427,5.72362
2012-10-12,0.1,1.43,-0.000155303030303,0.0001287664783427,5.70296
2012-10-13,0.1,1.43,-0.000155303030303,0.0001287664783427,5.70296
2012-10-14,0.17,1.4,-0.0001443494776828,0.0001236338797814,5.70296
2012-10-15,0.2,1.67,-0.0001493055555555,0.0001266666666666,5.72091
2012-10-16,0.1,1.64,-0.0001603535353535,0.0001334745762711,5.6973
2012-10-17,0.1,1.38,-0.0004772727272727,0.0003968926553672,5.6476
2012-10-18,0.1,1.36,-0.0001578282828282,0.0001311205273069,5.6441
2012-10-19,0.1,1.36,-0.0001565656565656,0.0001299435028248,5.6339
2012-10-20,0.1,1.33,-0.0001565656565656,0.0001299435028248,5.6339
2012-10-21,0.2,1.43,-0.0001412037037037,0.0001211111111111,5.6339
2012-10-22,0.16,1.33,-0.0001470306513409,0.0001299435028248,5.66154
2012-10-23,0.1,1.56,-0.0001565656565656,0.0001299435028248,5.67832
2012-10-24,0.1,1.54,-0.0004621212121212,0.0003827683615819,5.71752
2012-10-25,0.1,1.27,-0.0001527777777777,0.0001264124293785,5.73899
2012-10-26,0.1,1.26,-0.0001515151515151,0.0001252354048964,5.76719
2012-10-27,0.13,1.2,-0.0001430678466076,0.0001156278229448,5.76719
2012-10-28,0.15,1.45,-0.0001400966183574,0.0001133333333333,5.76719
2012-10-29,0.12,1.28,-0.0001445932539682,0.00012170433145,5.76679
2012-10-30,0.1,1.29,-0.000145202020202,0.0001193502824858,5.76293
2012-10-31,0.1,1.27,-0.0004393939393939,0.0003615819209039,5.73205
2012-11-01,0.1,1.17,-0.0001477272727272,0.00012170433145,5.69444
2012-11-02,0.1,1.46,-0.0001477272727272,0.00012170433145,5.68466
2012-11-03,0.1,1.35,-0.0001477272727272,0.00012170433145,5.68466
2012-11-04,0.15,1.35,-0.0001400966183574,0.0001133333333333,5.68466
2012-11-05,0.15,1.29,-0.0001449275362318,0.0001177777777777,5.73157
2012-11-06,0.13,1.29,-0.0001479842674532,0.0001201445347786,5.73136
2012-11-07,0.1,1.32,-0.0004696969696969,0.0003898305084745,5.69619
2012-11-08,0.1,1.32,-0.0001489898989898,0.0001299435028248,5.74419
2012-11-09,0.1,1.41,-0.0001489898989898,0.0001346516007532,5.70626
2012-11-10,0.1,1.35,-0.0001628787878787,0.0001452448210922,5.70626
2012-11-11,0.15,1.35,-0.0001545893719806,0.0001355555555555,5.70626
2012-11-12,0.15,1.4,-0.0001545893719806,0.0001355555555555,5.7341
2012-11-13,0.1,1.35,-0.0001515151515151,0.000132297551789,5.75612
2012-11-14,0.15,1.58,-0.000427536231884,0.0003466666666666,5.75773
2012-11-15,0.1,1.4,-0.0001515151515151,0.0001252354048964,5.75748
2012-11-16,0.1,1.47,-0.0001515151515151,0.0001299435028248,5.76136
2012-11-17,0.1,1.35,-0.0001515151515151,0.0001299435028248,5.76136
2012-11-18,0.15,1.35,-0.0001437198067632,0.0001211111111111,5.76136
2012-11-19,0.2,1.44,-0.0001400462962962,0.0001288888888888,5.77988
2012-11-20,0.1,1.32,-0.0001489898989898,0.0001299435028248,5.73879
2012-11-21,0.1,1.45,-0.0004545454545454,0.0003898305084745,5.75135
2012-11-22,0.1,1.46,-0.0001515151515151,0.0001299435028248,5.71136
2012-11-23,0.1,1.46,-0.0001590909090909,0.0001370056497175,5.68221
2012-11-24,0.1,1.45,-0.000155303030303,0.0001334745762711,5.68221
2012-11-25,0.15,1.45,-0.000147342995169,0.0001244444444444,5.68221
2012-11-26,0.2,1.44,-0.000136574074074,0.0001233333333333,5.66593
2012-11-27,0.1,1.4,-0.0001477272727272,0.0001264124293785,5.64287
2012-11-28,0.1,1.39,-0.0004280303030303,0.0003651129943502,5.69235
2012-11-29,0.1,1.41,-0.0001426767676767,0.00012170433145,5.66363
2012-11-30,0.1,1.41,-0.0001363636363636,0.0001158192090395,5.67711
2012-12-01,0.1,1.43,-0.0001338383838383,0.0001134651600753,5.67711
2012-12-02,0.15,1.43,-0.0001268115942028,0.0001055555555555,5.67711
2012-12-03,0.15,1.42,-0.0001268115942028,0.0001134651600753,5.65765
2012-12-04,0.1,1.43,-0.0001325757575757,0.0001122881355932,5.63221
2012-12-05,0.1,1.43,-0.0003977272727272,0.0003368644067796,5.60842
2012-12-06,0.1,1.45,-0.0001325757575757,0.0001122881355932,5.62825
2012-12-07,0.1,1.47,-0.0001439393939393,0.0001228813559322,5.65136
2012-12-08,0.1,1.43,-0.0001287878787878,0.0001087570621468,5.65136
2012-12-09,0.15,1.43,-0.0001219806763285,0.0001011111111111,5.65136
2012-12-10,0.15,1.39,-0.0001219806763285,0.0001087570621468,5.68665
2012-12-11,0.1,1.37,-0.0001224747474747,0.0001028719397363,5.66342
2012-12-12,0.1,1.4,-0.0003522727272727,0.0002944915254237,5.64858
2012-12-13,0.1,1.07,-0.0001199494949494,0.0001005178907721,5.62126
2012-12-14,0.1,1.62,-0.0001085858585858,8.992467043314502e-05,5.62032
2012-12-15,0.1,1.43,-0.0001060606060606,8.757062146892658e-05,5.62032
2012-12-16,0.15,1.43,-0.0001002415458937,8.111111111111112e-05,5.62032
2012-12-17,0.15,1.64,-0.0001002415458937,8.111111111111112e-05,5.6216
2012-12-18,0.1,1.66,-0.0001161616161616,9.69868173258004e-05,5.60408
2012-12-19,0.1,1.41,-0.0003446969696969,0.000287429378531,5.58886
2012-12-20,0.1,1.33,-0.0001136363636363,9.463276836158196e-05,5.57338
2012-12-21,0.1,1.01,-8.838383838383836e-05,7.109227871939738e-05,5.57013
2012-12-22,0.1,1.43,-0.0001111111111111,9.227871939736346e-05,5.57013
2012-12-23,0.15,1.43,-0.0001050724637681,8.555555555555556e-05,5.57013
2012-12-24,0.15,1.28,-0.0001050724637681,8.555555555555556e-05,5.57361
2012-12-25,0.1,1.27,-0.0001111111111111,9.227871939736346e-05,5.57361
2012-12-26,0.15,1.27,-0.0003152173913043,0.0002566666666666,5.59869
2012-12-27,0.1,1.27,-0.0001111111111111,9.227871939736346e-05,5.58321
2012-12-28,0.1,1.32,-0.0001287878787878,0.0001087570621468,5.56904
2012-12-29,0.1,1.43,-0.0001262626262626,0.0001064030131826,5.56904
2012-12-30,0.15,1.43,-0.0001195652173913,9.888888888888888e-05,5.56904
2012-12-31,0.15,1.37,-0.0001195652173913,9.888888888888888e-05,5.58998
2013-01-01,0.1,1.35,-0.0001262626262626,0.0001064030131826,5.58998
2013-01-02,0.15,1.35,-0.0003586956521739,0.0003124999999999,5.52682
2013-01-03,0.1,1.28,-0.0001313131313131,0.0001087570621468,5.5649
2013-01-04,0.15,1.25,-0.00012922705314,0.0001134259259259,5.58394
2013-01-05,0.1,1.43,-0.0001338383838383,0.0001134651600753,5.58394
2013-01-06,0.15,1.43,-0.0001268115942028,0.0001055555555555,5.58394
2013-01-07,0.15,1.29,-0.0001268115942028,0.0001055555555555,5.61685
2013-01-08,0.1,1.32,-0.0001325757575757,0.0001122881355932,5.58298
2013-01-09,0.1,1.32,-0.0003939393939393,0.0003333333333333,5.59764
2013-01-10,0.1,1.24,-0.0001313131313131,0.0001111111111111,5.60028
2013-01-11,0.1,1.54,-0.0001590909090909,0.0001346516007532,5.52269
2013-01-12,0.1,1.43,-0.0001704545454545,0.0001475988700564,5.52269
2013-01-13,0.15,1.43,-0.0001618357487922,0.0001377777777777,5.52269
2013-01-14,0.15,1.38,-0.0001642512077294,0.0001377777777777,5.50804
2013-01-15,0.1,1.41,-0.0001515151515151,0.0001275894538606,5.51289
2013-01-16,0.1,1.42,-0.0004431818181818,0.0003721751412429,5.57214
2013-01-17,0.1,1.38,-0.0001489898989898,0.0001299435028248,5.56816
2013-01-18,0.1,1.42,-0.0001565656565656,0.0001370056497175,5.57177
2013-01-19,0.09,1.43,-0.0001760958205912,0.0001502849002849,5.57177
2013-01-20,0.15,1.43,-0.000165458937198,0.0001388888888888,5.57177
2013-01-21,0.15,1.41,-0.0001557971014492,0.00013,5.59939
2013-01-22,0.09,1.45,-0.0001506116207951,0.0001312915479582,5.58727
2013-01-23,0.09,1.45,-0.0004518348623853,0.0003867521367521,5.57651
2013-01-24,0.09,1.45,-0.0001429663608562,0.0001217948717948,5.55692
2013-01-25,0.09,1.47,-0.0001404179408766,0.000119420702754,5.53564
2013-01-26,0.09,1.43,-0.0001353211009174,0.0001170465337132,5.53564
2013-01-27,0.15,1.43,-0.0001268115942028,0.0001077777777777,5.53564
2013-01-28,0.15,1.45,-0.00012922705314,0.0001077777777777,5.5243
2013-01-29,0.09,1.45,-0.000137869520897,0.0001170465337132,5.53346
2013-01-30,0.09,1.46,-0.0004136085626911,0.0003511396011396,5.49685
2013-01-31,0.09,1.46,-0.0001429663608562,0.0001217948717948,5.47361
2013-02-01,0.09,1.49,-0.0001429663608562,0.0001170465337132,5.45433
2013-02-02,0.09,1.43,-0.0001429663608562,0.0001170465337132,5.45433
2013-02-03,0.15,1.43,-0.0001340579710144,0.0001077777777777,5.45433
2013-02-04,0.15,1.49,-0.0001340579710144,0.0001122222222222,5.45906
2013-02-05,0.09,1.48,-0.0001429663608562,0.0001217948717948,5.4815
2013-02-06,0.09,1.46,-0.0004288990825688,0.0003653846153846,5.47769
2013-02-07,0.09,1.61,-0.0001404179408766,0.000119420702754,5.50236
2013-02-08,0.09,1.73,-0.0001429663608562,0.0001217948717948,5.51449
2013-02-09,0.09,1.52,-0.0001429663608562,0.0001217948717948,5.51449
2013-02-10,0.15,1.52,-0.0001340579710144,0.0001122222222222,5.51449
2013-02-11,0.15,1.54,-0.0001340579710144,0.0001122222222222,5.52377
2013-02-12,0.15,1.48,-0.0001340579710144,0.0001122222222222,5.50486
2013-02-13,0.15,1.48,-0.0004021739130434,0.0003366666666666,5.48301
2013-02-14,0.09,1.45,-0.000137869520897,0.0001170465337132,5.48278
2013-02-15,0.09,1.48,-0.000131498470948,0.0001134852801519,5.54406
2013-02-16,0.09,1.5,-0.000131498470948,0.0001134852801519,5.54406
2013-02-17,0.15,1.5,-0.0001231884057971,0.0001044444444444,5.54406
2013-02-18,0.15,1.45,-0.0001231884057971,0.0001044444444444,5.54983
2013-02-19,0.09,1.44,-0.0001276758409785,0.0001099240265906,5.5543
2013-02-20,0.12,1.49,-0.0003779761904761,0.00031,5.5239
2013-02-21,0.09,1.42,-0.000131498470948,0.0001134852801519,5.60596
2013-02-22,0.09,1.5,-0.0001353211009174,0.0001170465337132,5.66347
2013-02-23,0.12,1.53,-0.0001304563492063,0.0001084444444444,5.66347
2013-02-24,0.12,1.53,-0.0001304563492063,0.0001084444444444,5.66347
2013-02-25,0.12,1.37,-0.0001304563492063,0.0001084444444444,5.6651
2013-02-26,0.09,1.34,-0.0001348114169215,0.0001177587844254,5.69892
2013-02-27,0.12,1.35,-0.0003779761904761,0.0002933333333333,5.70176
2013-02-28,0.09,1.35,-0.0001302242609582,0.0001134852801519,5.68933
2013-03-01,0.09,1.34,-0.0001213047910295,0.000105175688509,5.72236
2013-03-02,0.09,1.53,-0.0001213047910295,0.000105175688509,5.72236
2013-03-03,0.12,1.53,-0.0001173115079365,9.666666666666664e-05,5.72236
2013-03-04,0.12,1.36,-0.0001173115079365,9.666666666666664e-05,5.74661
2013-03-05,0.09,1.51,-0.0001264016309887,0.0001099240265906,5.71063
2013-03-06,0.09,1.39,-0.0002652905198776,0.0002150997150997,5.69372
2013-03-07,0.09,1.39,-0.0001289500509683,0.0001122981956315,5.71
2013-03-08,0.09,1.4,-0.0001401630988786,0.0001158594491927,5.67427
2013-03-09,0.09,1.51,-0.0001401630988786,0.0001149097815764,5.67427
2013-03-10,0.12,1.51,-0.0001356646825396,0.0001057777777777,5.67427
2013-03-11,0.12,1.38,-0.0001361607142857,0.000106,5.7223
2013-03-12,0.09,1.41,-0.0001350662589194,0.0001139601139601,5.72501
2013-03-13,0.09,1.41,-0.0004067278287461,0.0003361823361823,5.69596
2013-03-14,0.09,1.43,-0.0001371049949031,0.0001115859449192,5.74409
2013-03-15,0.12,1.51,-0.0001235119047619,0.0001022222222222,5.78694
2013-03-16,0.09,1.51,-0.0001289500509683,0.0001122981956315,5.78694
2013-03-17,0.12,1.51,-0.0001247519841269,0.0001033333333333,5.78694
2013-03-18,0.12,1.46,-0.0001247519841269,0.0001033333333333,5.79692
2013-03-19,0.09,1.55,-0.0001294597349643,0.0001073124406457,5.78917
2013-03-20,0.09,1.68,-0.000387614678899,0.000321225071225,5.83642
2013-03-21,0.09,1.55,-0.0001327726809378,0.0001158594491927,5.8396
2013-03-22,0.09,1.63,-0.0001297145769622,0.0001130104463437,5.8318
2013-03-23,0.09,1.55,-0.0001365953109072,0.0001111111111111,5.8318
2013-03-24,0.12,1.55,-0.0001321924603174,0.0001022222222222,5.8318
2013-03-25,0.12,1.42,-0.0001331845238095,0.0001035555555555,5.78417
2013-03-26,0.09,1.36,-0.0001286952089704,0.0001056505223171,5.83186
